1,2,0.21,0.05,1
1,1,0.8100000000000001,0.7,2
1,1,0.62,0.53,3
1,1,0.53,0.68,4
1,1,0.9,0.77,5
1,1,0.6899999999999999,0.98,6
1,1,0.58,0.45,7
1,2,0.25,0.62,8
1,2,0.54,0.73,9
1,2,0.45,0.82,10
1,1,0.28,0.5600000000000001,11
1,2,0.53,0.26,12
1,2,0.46,0.34,13
1,1,0.76,0.44,14
1,1,0.6,0.62,15
1,1,0.47,0.66,16
1,2,0.38,0.87,17
1,2,0.57,0.9,18
1,2,0.53,0.75,19
1,1,0.53,0.72,20
1,1,0.41,0.78,21
1,2,0.32,0.86,22
1,2,0.22,0.24,23
1,1,0.36,0.54,24
1,1,0.52,0.72,25
1,2,0.13,0.35,26
1,1,0.04,0.2,27
1,2,0.41,0.07000000000000001,28
1,1,0.24,0.32,29
1,2,0.28,0.59,30
1,1,0.27,0.42,31
1,2,0.43,0.2,32
1,1,0.27,0.54,33
1,2,0.34,0.6,34
1,2,0.15,0.41,35
1,1,0.68,0.23,36
1,1,0.5,0.57,37
1,2,0.68,0.37,38
1,1,0.25,0.3,39
1,2,0.6,0.75,40
1,2,0.89,0.55,41
1,1,0.7,0.18,42
1,1,0.6899999999999999,0.42,43
1,1,0.31,0.35,44
1,2,0.51,0.59,45
1,2,0.35,0.58,46
1,1,0.52,0.6,47
1,2,0.31,0.93,48
1,2,0.46,0.84,49
1,2,0.28,0.57,50
1,1,0.47,0.53,51
1,1,0.51,0.54,52
1,1,0.45,0.89,53
1,2,0.78,0.63,54
1,2,0.41,0.45,55
1,1,0.27,0.16,56
1,2,0.59,0.55,57
1,2,0.58,0.18,58
1,1,0.16,0.7,59
1,1,0.42,0.39,60
1,1,0.17,0.14,61
1,2,0.49,0.42,62
1,2,0.27,0.66,63
1,2,0.72,0.74,64
1,2,0.93,0.79,65
1,1,0.48,0.25,66
1,2,0.98,0.5,67
1,1,0.62,0.31,68
1,1,0.73,0.11,69
1,1,0.53,0.05,70
1,2,0.48,0.68,71
1,2,0.58,0.39,72
1,1,0.65,0.37,73
1,1,0.36,0.46,74
1,1,0.53,0.29,75
1,2,0.53,0.42,76
1,1,0.57,0.8,77
1,1,0.48,0.8100000000000001,78
1,2,0.96,0.41,79
1,2,0.39,0.96,80
1,2,0.26,0.28,81
1,2,0.79,0.55,82
1,1,0.58,0.75,83
1,1,0.83,0.8,84
1,1,0.4,0.24,85
1,2,0.03,0.48,86
1,1,0.29,0.22,87
1,1,0.6899999999999999,0.52,88
1,1,0.42,0.44,89
1,1,0.57,0.29,90
1,1,0.77,0.39,91
1,1,0.62,0.6,92
1,2,0.24,0.58,93
1,1,0.29,0.74,94
1,2,0.35,0.26,95
1,1,0.55,0.52,96
2,2,0.78,0.61,1
2,1,0.83,0.6,2
2,1,0.91,0.85,3
2,1,0.91,0.87,4
2,1,0.92,0.63,5
2,1,0.6,0.91,6
2,2,0.5600000000000001,0.88,7
2,2,0.87,0.71,8
2,2,0.5600000000000001,0.86,9
2,2,0.74,0.68,10
2,1,0.27,0.9,11
2,2,0.27,0.62,12
2,2,0.34,0.83,13
2,2,0.37,0.42,14
2,2,0.13,0.75,15
2,2,0.4,0.68,16
2,2,0.58,0.61,17
2,2,0.06,0.55,18
2,2,0.53,0.86,19
2,2,0.12,0.84,20
2,2,0.52,0.33,21
2,1,0.47,0.44,22
2,1,0.04,0.22,23
2,2,0.36,0.21,24
2,1,0.44,0.22,25
2,1,0.2,0.54,26
2,1,0.24,0.25,27
2,1,0.32,0.15,28
2,1,0.8,0.26,29
2,1,0.62,0.2,30
2,1,0.77,0.66,31
2,1,0.64,0.7,32
2,2,0.7,0.82,33
2,2,0.97,0.52,34
2,2,0.93,0.62,35
2,1,0.5600000000000001,0.5,36
2,1,0.78,0.72,37
2,1,0.8,0.53,38
2,1,0.93,0.54,39
2,1,0.67,0.45,40
2,1,0.45,0.42,41
2,1,0.51,0.64,42
2,2,0.38,0.55,43
2,2,0.27,0.77,44
2,2,0.68,0.62,45
2,2,0.33,0.46,46
2,2,0.39,0.52,47
2,2,0.58,0.48,48
2,1,0.39,0.6899999999999999,49
2,2,0.05,0.71,50
2,2,0.39,0.26,51
2,1,0.34,0.2,52
2,1,0.61,0.26,53
2,1,0.58,0.17,54
2,1,0.7,0.23,55
2,1,0.34,0.43,56
2,1,0.62,0.18,57
2,1,0.49,0.36,58
2,1,0.79,0.63,59
2,1,0.87,0.15,60
2,1,0.7,0.21,61
2,1,0.71,0.3,62
2,1,0.91,0.07000000000000001,63
2,1,0.53,0.28,64
2,1,0.82,0.05,65
2,1,0.82,0.18,66
2,1,0.88,0.26,67
2,1,0.33,0.22,68
2,1,0.8,0.31,69
2,1,0.29,0.59,70
2,2,0.58,0.21,71
2,1,0.42,0.61,72
2,2,0.23,0.46,73
2,2,0.23,0.59,74
2,2,0.2,0.29,75
2,2,0.18,0.17,76
2,2,0.2,0.41,77
2,2,0.15,0.37,78
2,2,0.2,0.49,79
2,2,0.12,0.5,80
2,2,0.37,0.76,81
2,2,0.33,0.68,82
2,2,0.47,0.64,83
2,2,0.28,0.71,84
2,2,0.2,0.92,85
2,2,0.23,0.8,86
2,2,0.28,0.63,87
2,2,0.38,0.64,88
2,2,0.36,0.42,89
2,2,0.31,0.44,90
2,2,0.1,0.43,91
2,2,0.28,0.37,92
2,2,0.3,0.18,93
2,1,0.8,0.19,94
2,1,0.79,0.51,95
2,1,0.34,0.48,96
1,1,0.46,0.55,1
1,2,0.5,0.6,2
1,2,0.74,0.5,3
1,1,0.48,0.63,4
1,2,0.79,0.74,5
1,2,0.5,0.5,6
1,1,0.68,0.8,7
1,1,0.8100000000000001,0.8,8
1,1,0.74,0.73,9
1,1,0.61,0.95,10
1,1,0.53,0.86,11
1,2,0.79,0.91,12
1,2,0.6,0.8,13
1,2,0.54,0.68,14
1,1,0.49,0.73,15
1,1,0.47,0.78,16
1,2,0.14,0.78,17
1,2,0.62,0.63,18
1,1,0.21,0.73,19
1,2,0.21,0.52,20
1,2,0.3,0.9,21
1,2,0.17,0.96,22
1,2,0.12,0.76,23
1,2,0.16,0.72,24
1,2,0.31,0.79,25
1,1,0.14,0.44,26
1,1,0.2,0.24,27
1,2,0.07000000000000001,0.26,28
1,2,0.09,0.47,29
1,1,0.18,0.51,30
1,2,0.2,0.23,31
1,2,0.03,0.31,32
1,2,0.25,0.21,33
1,1,0.26,0.22,34
1,2,0.45,0.24,35
1,1,0.6,0.2,36
1,1,0.7,0.23,37
1,1,0.59,0.14,38
1,2,0.5,0.26,39
1,1,0.93,0.35,40
1,1,0.64,0.03,41
1,1,0.59,0.25,42
1,1,0.26,0.12,43
1,2,0.65,0.4,44
1,2,0.37,0.9,45
1,2,0.66,0.42,46
1,1,0.49,0.78,47
1,2,0.23,0.27,48
1,1,0.26,0.75,49
1,1,0.76,0.4,50
1,1,0.39,0.67,51
1,1,0.27,0.39,52
1,1,0.55,0.64,53
1,1,0.15,0.26,54
1,2,0.46,0.31,55
1,2,0.25,0.48,56
1,2,0.9,0.41,57
1,1,0.77,0.22,58
1,1,0.64,0.16,59
1,1,0.85,0.46,60
1,1,0.61,0.57,61
1,1,0.42,0.68,62
1,1,0.79,0.55,63
1,1,0.77,0.54,64
1,2,0.78,0.51,65
1,1,0.77,0.46,66
1,1,0.91,0.6,67
1,1,0.51,0.76,68
1,1,0.72,0.6899999999999999,69
1,1,0.51,0.72,70
1,2,0.43,0.61,71
1,2,0.82,0.67,72
1,2,0.82,0.22,73
1,1,0.8,0.58,74
1,1,0.5600000000000001,0.63,75
1,1,0.62,0.62,76
1,2,0.73,0.28,77
1,1,0.92,0.3,78
1,1,0.97,0.55,79
1,1,0.5600000000000001,0.33,80
1,1,0.26,0.54,81
