1,1,0.85,0.8,1
1,1,0.4,0.42,2
1,2,0.73,0.71,3
1,2,0.96,0.61,4
1,2,0.65,0.6899999999999999,5
1,2,0.8,0.17,6
1,1,0.68,0.8100000000000001,7
1,1,0.87,0.72,8
1,1,0.8,0.87,9
1,1,0.47,0.65,10
1,2,0.74,0.72,11
1,2,0.53,0.48,12
1,1,0.61,0.38,13
1,1,0.11,0.53,14
1,2,0.33,0.36,15
1,2,0.88,0.76,16
1,2,0.12,0.61,17
1,2,0.41,0.42,18
1,1,0.6,0.46,19
1,1,0.47,0.6,20
1,2,0.85,0.26,21
1,1,0.44,0.55,22
1,1,0.36,0.55,23
1,2,0.26,0.55,24
1,2,0.05,0.92,25
1,2,0.59,0.66,26
1,1,0.18,0.9399999999999999,27
1,2,0.46,0.79,28
1,2,0.22,0.3,29
1,1,0.41,0.49,30
1,1,0.32,0.74,31
1,2,0.35,0.26,32
1,2,0.33,0.54,33
1,2,0.2,0.31,34
1,1,0.39,0.52,35
1,2,0.68,0.6,36
1,2,0.78,0.38,37
1,1,0.8100000000000001,0.76,38
1,1,0.67,0.67,39
1,1,0.5600000000000001,0.6899999999999999,40
1,1,0.18,0.88,41
1,2,0.51,0.93,42
1,2,0.83,0.29,43
1,1,0.25,0.71,44
1,2,0.8100000000000001,0.59,45
1,2,0.72,0.5600000000000001,46
1,1,0.41,0.92,47
1,1,0.47,0.37,48
1,1,0.26,0.78,49
1,1,0.04,0.68,50
1,2,0.09,0.54,51
1,2,0.22,0.49,52
1,2,0.04,0.33,53
1,1,0.48,0.66,54
1,1,0.48,0.24,55
1,1,0.65,0.61,56
1,1,0.5,0.08,57
1,2,0.13,0.61,58
1,2,0.76,0.4,59
1,1,0.25,0.5600000000000001,60
1,2,0.75,0.13,61
1,1,0.2,0.21,62
1,1,0.5600000000000001,0.26,63
1,1,0.54,0.21,64
1,2,0.64,0.51,65
1,2,0.73,0.19,66
1,1,0.86,0.37,67
1,2,0.98,0.54,68
1,2,0.51,0.23,69
1,2,0.3,0.73,70
1,2,0.51,0.61,71
1,1,0.53,0.51,72
1,1,0.3,0.51,73
1,2,0.29,0.95,74
1,2,0.38,0.31,75
1,1,0.88,0.8,76
1,2,0.77,0.39,77
1,2,0.87,0.47,78
1,2,0.82,0.41,79
1,2,0.54,0.17,80
1,1,0.36,0.86,81
1,1,0.67,0.52,82
1,1,0.74,0.45,83
1,1,0.88,0.23,84
1,1,0.43,0.54,85
1,2,0.47,0.03,86
1,1,0.95,0.13,87
1,1,0.23,0.02,88
1,2,0.12,0.28,89
1,1,0.62,0.22,90
1,1,0.25,0.18,91
1,2,0.08,0.05,92
1,1,0.64,0.34,93
1,1,0.19,0.12,94
1,2,0.42,0.29,95
1,1,0.28,0.39,96
1,2,0.57,0.45,1
1,2,0.72,0.6899999999999999,2
1,2,0.47,0.5,3
1,2,0.77,0.38,4
1,1,0.8100000000000001,0.6,5
1,1,0.68,0.47,6
1,1,0.98,0.67,7
1,1,0.57,0.84,8
1,1,0.47,0.75,9
1,2,0.75,0.89,10
1,2,0.9399999999999999,0.7,11
1,2,0.91,0.61,12
1,2,0.8100000000000001,0.8100000000000001,13
1,2,0.85,0.62,14
1,2,0.71,0.39,15
1,1,0.85,0.75,16
1,1,0.89,0.16,17
1,1,0.77,0.66,18
1,1,0.95,0.6,19
1,1,0.67,0.26,20
1,1,0.83,0.34,21
1,1,0.76,0.37,22
1,1,0.71,0.08,23
1,2,0.67,0.03,24
1,2,0.75,0.08,25
1,1,0.71,0.08,26
1,1,0.5600000000000001,0.3,27
1,1,0.72,0.22,28
1,1,0.29,0.05,29
1,2,0.37,0.1,30
1,1,0.65,0.18,31
1,1,0.33,0.78,32
1,2,0.27,0.3,33
1,2,0.28,0.6899999999999999,34
1,2,0.11,0.62,35
1,2,0.29,0.58,36
1,2,0.48,0.65,37
1,2,0.47,0.64,38
1,2,0.28,0.61,39
1,2,0.14,0.53,40
1,2,0.57,0.7,41
1,2,0.18,0.9399999999999999,42
1,2,0.3,0.57,43
1,1,0.26,0.71,44
1,1,0.57,0.92,45
1,1,0.36,0.57,46
1,1,0.71,0.72,47
1,1,0.13,0.53,48
1,2,0.34,0.62,49
1,2,0.55,0.85,50
1,2,0.24,0.44,51
1,2,0.18,0.43,52
1,1,0.18,0.15,53
1,2,0.46,0.51,54
1,2,0.35,0.23,55
1,2,0.51,0.62,56
1,2,0.47,0.51,57
1,2,0.5,0.31,58
1,2,0.62,0.36,59
1,2,0.43,0.42,60
1,2,0.87,0.35,61
1,1,0.48,0.43,62
1,2,0.48,0.08,63
1,1,0.68,0.09,64
1,2,0.59,0.52,65
1,2,0.36,0.31,66
1,1,0.18,0.38,67
1,2,0.33,0.37,68
1,2,0.15,0.72,69
1,2,0.54,0.66,70
1,2,0.09,0.8,71
1,2,0.71,0.71,72
1,2,0.22,0.82,73
1,2,0.31,0.76,74
1,2,0.47,0.44,75
1,2,0.76,0.5,76
1,2,0.34,0.72,77
1,2,0.45,0.73,78
1,2,0.92,0.85,79
1,2,0.6899999999999999,0.63,80
1,2,0.63,0.79,81
1,2,0.79,0.44,82
1,2,0.51,0.59,83
1,2,0.34,0.53,84
1,1,0.55,0.44,85
1,1,0.52,0.43,86
1,1,0.17,0.45,87
1,1,0.3,0.49,88
1,2,0.17,0.04,89
1,1,0.37,0.28,90
1,2,0.19,0.32,91
1,2,0.47,0.25,92
1,1,0.38,0.29,93
1,1,0.14,0.42,94
1,2,0.23,0.48,95
1,2,0.52,0.33,96
2,1,0.45,0.5,1
2,2,0.66,0.73,2
2,2,0.79,0.34,3
2,1,0.57,0.67,4
2,1,0.58,0.73,5
2,2,0.72,0.83,6
2,2,0.65,0.67,7
2,2,0.5600000000000001,0.66,8
2,1,0.42,0.8,9
2,2,0.29,0.45,10
2,2,0.14,0.6,11
2,2,0.33,0.31,12
2,1,0.29,0.79,13
2,2,0.67,0.38,14
2,2,0.46,0.39,15
2,1,0.19,0.22,16
2,2,0.18,0.38,17
2,2,0.5,0.27,18
2,1,0.42,0.11,19
2,1,0.58,0.16,20
2,1,0.92,0.32,21
2,1,0.57,0.5,22
2,2,0.89,0.03,23
2,1,0.73,0.12,24
2,1,0.54,0.35,25
2,1,0.65,0.26,26
2,1,0.58,0.38,27
2,1,0.37,0.5,28
2,2,0.89,0.66,29
2,1,0.73,0.68,30
2,1,0.83,0.09,31
2,1,0.67,0.84,32
2,2,0.63,0.33,33
2,1,0.83,0.54,34
2,1,0.8100000000000001,0.52,35
2,1,0.8,0.85,36
2,1,0.57,0.59,37
2,2,0.59,0.58,38
2,1,0.52,0.73,39
2,2,0.79,0.95,40
2,1,0.6899999999999999,0.58,41
2,2,0.51,0.75,42
2,1,0.57,0.34,43
2,2,0.39,0.91,44
2,1,0.31,0.88,45
2,2,0.49,0.8100000000000001,46
2,2,0.24,0.86,47
2,2,0.22,0.8100000000000001,48
2,2,0.08,0.77,49
2,2,0.14,0.59,50
2,2,0.16,0.71,51
2,2,0.34,0.57,52
2,2,0.38,0.6899999999999999,53
2,2,0.44,0.64,54
2,2,0.42,0.35,55
2,1,0.3,0.34,56
2,1,0.45,0.5600000000000001,57
2,2,0.51,0.32,58
2,1,0.84,0.26,59
2,1,0.98,0.72,60
2,1,0.52,0.55,61
2,1,0.5600000000000001,0.37,62
2,1,0.62,0.47,63
2,1,0.76,0.43,64
2,1,0.59,0.2,65
2,1,0.61,0.13,66
2,1,0.74,0.66,67
2,1,0.49,0.51,68
2,1,0.71,0.6899999999999999,69
