2,2,0.39,0.66,1
2,2,0.62,0.45,2
2,2,0.48,0.51,3
2,2,0.8100000000000001,0.93,4
2,2,0.84,0.05,5
2,2,0.73,0.7,6
2,2,0.45,0.8100000000000001,7
2,2,0.44,0.75,8
2,2,0.49,0.5600000000000001,9
2,2,0.75,0.41,10
2,2,0.87,0.19,11
2,1,0.49,0.48,12
2,1,0.52,0.57,13
2,1,0.96,0.02,14
2,1,0.88,0.35,15
2,1,0.65,0.49,16
2,1,0.41,0.72,17
2,1,0.55,0.13,18
2,1,0.32,0.68,19
2,1,0.19,0.14,20
2,1,0.76,0.33,21
2,1,0.42,0.18,22
2,1,0.68,0.13,23
2,1,0.5600000000000001,0.09,24
2,1,0.64,0.23,25
2,1,0.67,0.2,26
2,1,0.59,0.23,27
2,1,0.63,0.08,28
2,1,0.58,0.23,29
2,1,0.47,0.51,30
2,1,0.59,0.71,31
2,2,0.13,0.49,32
2,2,0.1,0.52,33
2,2,0.61,0.43,34
2,2,0.47,0.16,35
2,2,0.31,0.9,36
2,2,0.7,0.53,37
2,2,0.31,0.31,38
2,2,0.75,0.46,39
2,1,0.55,0.52,40
2,1,0.57,0.35,41
2,1,0.68,0.67,42
2,1,0.39,0.38,43
2,1,0.82,0.44,44
2,1,0.91,0.78,45
2,1,0.74,0.67,46
2,1,0.68,0.62,47
2,1,0.43,0.32,48
2,1,0.34,0.93,49
2,2,0.77,0.89,50
2,2,0.05,0.74,51
2,2,0.16,0.92,52
2,2,0.54,0.21,53
2,2,0.19,0.75,54
2,2,0.61,0.47,55
2,2,0.57,0.13,56
2,1,0.8100000000000001,0.9,57
2,2,0.75,0.61,58
2,1,0.74,0.36,59
2,1,0.61,0.42,60
2,1,0.91,0.27,61
2,1,0.96,0.11,62
2,1,0.59,0.32,63
2,1,0.7,0.8100000000000001,64
2,1,0.48,0.67,65
2,1,0.39,0.85,66
2,2,0.66,0.88,67
2,2,0.93,0.92,68
2,2,0.16,0.5600000000000001,69
2,2,0.36,0.95,70
2,2,0.58,0.51,71
2,2,0.61,0.24,72
2,2,0.31,0.79,73
2,2,0.59,0.64,74
2,2,0.65,0.78,75
2,2,0.34,0.84,76
2,2,0.27,0.57,77
2,2,0.53,0.83,78
2,2,0.09,0.5600000000000001,79
2,2,0.04,0.48,80
2,2,0.47,0.52,81
2,2,0.39,0.37,82
