1,2,0.25,0.39,1
1,1,0.76,0.9,2
1,1,0.6,0.66,3
1,1,0.54,0.9,4
1,1,0.48,0.75,5
1,1,0.98,0.9,6
1,1,0.72,0.46,7
1,1,0.93,0.5600000000000001,8
1,1,0.91,0.17,9
1,1,0.53,0.74,10
1,1,0.73,0.72,11
1,1,0.75,0.73,12
1,1,0.28,0.7,13
1,1,0.12,0.6899999999999999,14
1,2,0.51,0.18,15
1,1,0.34,0.47,16
1,2,0.44,0.44,17
1,2,0.08,0.8,18
1,2,0.43,0.7,19
1,2,0.66,0.55,20
1,2,0.17,0.71,21
1,2,0.36,0.38,22
1,2,0.39,0.41,23
1,2,0.73,0.06,24
1,1,0.12,0.38,25
1,1,0.47,0.52,26
1,1,0.6,0.28,27
1,1,0.25,0.42,28
1,1,0.68,0.27,29
1,1,0.52,0.6899999999999999,30
1,2,0.68,0.38,31
1,1,0.34,0.29,32
1,1,0.89,0.49,33
1,1,0.89,0.18,34
1,1,0.98,0.5600000000000001,35
1,1,0.53,0.44,36
1,1,0.36,0.29,37
1,1,0.57,0.55,38
1,1,0.77,0.42,39
1,1,0.95,0.17,40
1,1,0.92,0.26,41
1,1,0.67,0.54,42
1,1,0.5600000000000001,0.41,43
1,1,0.49,0.41,44
1,1,0.42,0.9399999999999999,45
1,1,0.28,0.75,46
1,2,0.97,0.45,47
1,2,0.24,0.8100000000000001,48
1,2,0.31,0.61,49
1,2,0.74,0.45,50
1,1,0.31,0.87,51
1,2,0.41,0.36,52
1,1,0.16,0.8100000000000001,53
1,2,0.02,0.83,54
1,2,0.26,0.75,55
1,2,0.48,0.61,56
1,2,0.43,0.93,57
1,2,0.48,0.36,58
1,2,0.17,0.72,59
1,2,0.63,0.8,60
1,2,0.25,0.53,61
1,2,0.4,0.41,62
1,1,0.06,0.42,63
1,2,0.17,0.44,64
1,2,0.37,0.57,65
1,2,0.4,0.2,66
1,1,0.66,0.05,67
1,1,0.87,0.49,68
1,1,0.42,0.33,69
1,1,0.01,0.21,70
1,2,0.54,0.12,71
1,2,0.38,0.14,72
1,1,0.52,0.51,73
1,1,0.5600000000000001,0.39,74
1,1,0.78,0.25,75
1,1,0.73,0.21,76
1,1,0.67,0.28,77
1,1,0.8,0.58,78
1,1,0.59,0.52,79
1,1,0.49,0.88,80
1,1,0.52,0.79,81
1,2,0.54,0.5600000000000001,82
1,2,0.57,0.82,83
1,2,0.67,0.15,84
1,1,0.58,0.45,85
1,1,0.34,0.59,86
1,2,0.14,0.51,87
1,2,0.8,0.26,88
1,2,0.3,0.19,89
1,1,0.23,0.55,90
1,1,0.79,0.36,91
1,1,0.44,0.15,92
1,1,0.31,0.05,93
1,1,0.26,0.79,94
1,1,0.17,0.25,95
1,2,0.55,0.55,96
2,1,0.79,0.9,1
2,2,0.5600000000000001,0.66,2
2,2,0.87,0.75,3
2,2,0.72,0.75,4
2,2,0.61,0.9399999999999999,5
2,2,0.53,0.72,6
2,2,0.42,0.77,7
2,2,0.63,0.46,8
2,2,0.51,0.8,9
2,2,0.6899999999999999,0.5,10
2,1,0.77,0.43,11
2,1,0.66,0.47,12
2,1,0.76,0.4,13
2,1,0.78,0.52,14
2,1,0.1,0.64,15
2,2,0.45,0.87,16
2,2,0.28,0.52,17
2,2,0.25,0.77,18
2,2,0.24,0.7,19
2,1,0.58,0.54,20
2,1,0.31,0.66,21
2,1,0.08,0.92,22
2,2,0.36,0.88,23
2,2,0.47,0.72,24
2,2,0.74,0.58,25
2,2,0.83,0.54,26
2,1,0.78,0.35,27
2,1,0.68,0.24,28
2,1,0.6,0.07000000000000001,29
2,1,0.73,0.32,30
2,1,0.9399999999999999,0.34,31
2,1,0.72,0.54,32
2,1,0.7,0.42,33
2,1,0.5600000000000001,0.8,34
2,2,0.67,0.34,35
2,1,0.36,0.31,36
2,1,0.79,0.35,37
2,1,0.83,0.83,38
2,1,0.34,0.83,39
2,2,0.37,0.47,40
2,2,0.34,0.32,41
2,2,0.25,0.6,42
2,2,0.22,0.54,43
