2,1,0.53,0.74,1
2,2,0.44,0.9,2
2,2,0.49,0.2,3
2,2,0.22,0.42,4
2,2,0.83,0.72,5
2,2,0.5,0.2,6
2,1,0.4,0.55,7
2,2,0.91,0.88,8
2,1,0.24,0.77,9
2,1,0.72,0.97,10
2,2,0.79,0.26,11
2,2,0.5,0.79,12
2,2,0.46,0.6899999999999999,13
2,2,0.06,0.85,14
2,2,0.52,0.76,15
2,2,0.5600000000000001,0.79,16
2,2,0.45,0.41,17
2,2,0.76,0.33,18
2,1,0.04,0.17,19
2,1,0.01,0.63,20
2,2,0.33,0.89,21
2,2,0.05,0.17,22
2,2,0.82,0.21,23
2,1,0.65,0.28,24
2,1,0.73,0.43,25
2,1,0.36,0.36,26
2,2,0.51,0.48,27
2,1,0.63,0.05,28
2,1,0.7,0.42,29
2,1,0.6899999999999999,0.04,30
2,1,0.37,0.05,31
2,1,0.79,0.61,32
2,1,0.72,0.8,33
2,2,0.96,0.64,34
2,1,0.64,0.74,35
2,2,0.88,0.78,36
2,1,0.8100000000000001,0.47,37
2,1,0.24,0.42,38
2,2,0.7,0.85,39
2,2,0.6,0.87,40
2,2,0.92,0.54,41
2,1,0.64,0.55,42
2,1,0.82,0.45,43
2,1,0.96,0.9399999999999999,44
2,1,0.51,0.66,45
2,2,0.66,0.93,46
2,2,0.65,0.53,47
2,1,0.68,0.63,48
2,1,0.52,0.3,49
2,1,0.82,0.16,50
2,1,0.63,0.29,51
2,1,0.68,0.23,52
2,1,0.88,0.41,53
2,1,0.31,0.05,54
2,1,0.58,0.21,55
2,1,0.42,0.45,56
2,2,0.64,0.79,57
2,2,0.28,0.92,58
2,2,0.39,0.59,59
2,2,0.78,0.93,60
2,2,0.06,0.3,61
2,2,0.22,0.71,62
2,2,0.54,0.55,63
2,2,0.37,0.58,64
2,2,0.71,0.59,65
2,1,0.66,0.5,66
2,1,0.41,0.79,67
2,2,0.17,0.48,68
2,2,0.07000000000000001,0.68,69
2,2,0.17,0.67,70
2,2,0.2,0.9399999999999999,71
2,2,0.37,0.8,72
