1,2,0.71,0.47,1,0
1,1,0.74,0.63,2,0
1,1,0.68,0.8100000000000001,3,0
1,1,0.09,0.27,4,0
1,2,0.79,0.77,5,0
1,2,0.77,0.59,6,0
1,2,0.26,0.13,7,1
1,1,0.22,0.79,8,0
1,2,0.29,0.25,9,0
1,1,0.46,0.3,10,1
1,1,0.6,0.43,11,0
1,1,0.75,0.06,12,1
1,1,0.66,0.32,13,0
1,2,0.65,0.47,14,0
1,2,0.86,0.26,15,0
1,1,0.8100000000000001,0.07000000000000001,16,0
1,1,0.5,0.39,17,0
1,2,0.15,0.22,18,1
1,1,0.27,0.14,19,0
1,2,0.43,0.5600000000000001,20,0
1,2,0.22,0.19,21,0
1,1,0.35,0.41,22,1
1,1,0.55,0.17,23,0
1,1,0.28,0.83,24,1
1,2,0.21,0.54,25,0
1,2,0.42,0.39,26,1
1,1,0.19,0.78,27,0
1,2,0.55,0.74,28,1
1,2,0.25,0.78,29,0
1,2,0.32,0.74,30,1
1,2,0.21,0.64,31,0
1,1,0.5600000000000001,0.75,32,0
1,2,0.46,0.96,33,0
1,2,0.53,0.89,34,0
1,2,0.33,0.9,35,0
1,2,0.39,0.93,36,0
1,2,0.6,0.87,37,0
1,2,0.67,0.8,38,1
1,2,0.6,0.64,39,0
1,1,0.5,0.54,40,0
1,1,0.39,0.51,41,0
1,2,0.74,0.43,42,0
1,1,0.71,0.43,43,1
1,1,0.7,0.48,44,0
1,2,0.8100000000000001,0.42,45,1
1,1,0.54,0.59,46,0
1,2,0.6,0.65,47,0
1,2,0.34,0.27,48,0
1,1,0.8,0.58,49,0
1,1,0.53,0.23,50,0
1,2,0.42,0.55,51,0
1,2,0.34,0.45,52,0
1,2,0.52,0.21,53,1
1,1,0.5,0.17,54,0
1,2,0.28,0.48,55,1
1,2,0.25,0.31,56,0
2,1,0.78,0.45,1,0
2,1,0.79,0.28,2,0
2,1,0.28,0.44,3,1
2,2,0.68,0.6899999999999999,4,0
2,1,0.78,0.68,5,1
2,1,0.6,0.41,6,0
2,1,0.78,0.61,7,0
2,1,0.8,0.6899999999999999,8,0
2,1,0.45,0.13,9,0
2,1,0.74,0.5600000000000001,10,0
2,2,0.33,0.71,11,1
2,2,0.27,0.7,12,0
2,2,0.68,0.75,13,1
2,1,0.5,0.71,14,0
2,2,0.34,0.18,15,1
2,1,0.25,0.44,16,0
2,1,0.65,0.48,17,1
2,1,0.63,0.46,18,0
2,2,0.34,0.22,19,1
2,1,0.31,0.42,20,0
2,2,0.34,0.22,21,0
2,2,0.8100000000000001,0.41,22,0
2,2,0.91,0.5600000000000001,23,1
2,1,0.99,0.11,24,0
2,1,0.88,0.11,25,0
2,1,0.85,0.35,26,0
2,1,0.55,0.45,27,0
2,2,0.6,0.26,28,1
2,1,0.66,0.52,29,0
2,1,0.64,0.32,30,0
2,1,0.73,0.77,31,0
2,2,0.48,0.59,32,0
2,2,0.54,0.48,33,0
2,2,0.64,0.51,34,1
2,1,0.6899999999999999,0.71,35,0
2,1,0.88,0.74,36,0
2,1,0.21,0.85,37,0
2,2,0.2,0.85,38,0
2,2,0.18,0.86,39,1
2,2,0.36,0.63,40,0
2,2,0.3,0.13,41,0
2,1,0.24,0.66,42,0
2,2,0.58,0.43,43,0
2,1,0.61,0.48,44,0
2,2,0.61,0.95,45,1
2,2,0.11,0.51,46,0
2,2,0.06,0.63,47,0
2,2,0.1,0.09,48,0
2,1,0.24,0.23,49,0
2,1,0.29,0.22,50,0
2,1,0.54,0.17,51,0
2,1,0.6,0.46,52,0
2,2,0.19,0.52,53,1
2,2,0.48,0.54,54,0
2,2,0.06,0.37,55,0
2,2,0.82,0.41,56,1
1,1,0.77,0.54,1,0
1,1,0.66,0.79,2,1
1,1,0.77,0.82,3,0
1,1,0.72,0.76,4,0
1,2,0.73,0.71,5,1
1,1,0.53,0.89,6,0
1,2,0.6899999999999999,0.27,7,1
1,1,0.45,0.5,8,0
1,2,0.55,0.47,9,0
1,2,0.64,0.8,10,0
1,2,0.73,0.8100000000000001,11,0
1,2,0.79,0.6,12,1
1,1,0.63,0.18,13,0
1,2,0.75,0.22,14,1
1,1,0.72,0.02,15,0
1,1,0.42,0.23,16,0
1,1,0.74,0.3,17,1
1,1,0.65,0.21,18,0
1,2,0.57,0.5600000000000001,19,0
1,2,0.3,0.1,20,1
1,1,0.7,0.37,21,0
1,1,0.06,0.34,22,0
1,2,0.25,0.71,23,0
1,2,0.67,0.31,24,0
1,1,0.3,0.17,25,0
1,2,0.29,0.13,26,1
1,1,0.17,0.14,27,0
1,2,0.66,0.38,28,0
1,1,0.51,0.55,29,0
1,2,0.5,0.38,30,0
1,1,0.67,0.42,31,0
1,2,0.68,0.51,32,1
1,1,0.83,0.54,33,0
1,1,0.7,0.58,34,0
1,1,0.53,0.68,35,0
1,2,0.49,0.35,36,0
1,1,0.57,0.73,37,0
1,1,0.76,0.64,38,0
1,1,0.32,0.71,39,0
1,1,0.76,0.88,40,1
1,1,0.19,0.73,41,0
1,2,0.11,0.42,42,1
1,1,0.19,0.73,43,0
1,1,0.1,0.82,44,1
1,2,0.07000000000000001,0.65,45,0
1,2,0.39,0.97,46,0
1,2,0.4,0.5600000000000001,47,0
1,1,0.31,0.5,48,1
1,2,0.53,0.78,49,0
1,2,0.24,0.7,50,0
1,2,0.12,0.55,51,0
1,2,0.23,0.37,52,1
1,1,0.04,0.65,53,0
1,2,0.15,0.55,54,0
1,2,0.52,0.15,55,0
1,1,0.31,0.66,56,0
2,1,0.41,0.8,1,1
2,2,0.87,0.98,2,0
2,2,0.31,0.95,3,0
2,2,0.62,0.77,4,0
2,2,0.44,0.6,5,0
2,2,0.82,0.61,6,0
2,1,0.43,0.59,7,0
2,2,0.68,0.27,8,0
2,1,0.21,0.99,9,1
2,2,0.55,0.54,10,0
2,2,0.34,0.55,11,1
2,2,0.19,0.72,12,0
2,2,0.4,0.55,13,0
