2,1,0.71,0.54,1,0
2,1,0.49,0.61,2,0
2,2,0.74,0.44,3,1
2,1,0.67,0.5600000000000001,4,0
2,1,0.43,0.58,5,0
2,2,0.47,0.67,6,0
2,2,0.71,0.52,7,0
2,1,0.84,0.52,8,0
2,1,0.96,0.5600000000000001,9,0
2,1,0.88,0.46,10,0
2,2,0.86,0.64,11,1
2,1,0.88,0.07000000000000001,12,0
2,1,0.92,0.5,13,0
2,1,0.51,0.03,14,1
2,1,0.51,0.12,15,0
2,2,0.5600000000000001,0.39,16,1
2,1,0.67,0.49,17,0
2,1,0.36,0.16,18,0
2,2,0.12,0.49,19,0
2,2,0.42,0.38,20,0
2,2,0.62,0.7,21,1
2,2,0.18,0.3,22,0
2,2,0.3,0.05,23,1
2,1,0.53,0.32,24,0
2,1,0.31,0.32,25,0
2,2,0.19,0.49,26,0
2,1,0.49,0.6,27,1
2,2,0.68,0.8100000000000001,28,0
2,2,0.58,0.29,29,0
2,1,0.62,0.76,30,0
2,1,0.45,0.46,31,1
2,2,0.64,0.48,32,0
2,1,0.7,0.36,33,0
2,1,0.62,0.45,34,1
2,1,0.71,0.5600000000000001,35,0
2,2,0.63,0.48,36,0
2,1,0.34,0.83,37,0
2,2,0.29,0.83,38,0
2,1,0.5,0.79,39,1
2,2,0.54,0.57,40,0
2,1,0.43,0.9399999999999999,41,0
2,2,0.32,0.91,42,0
2,2,0.13,0.57,43,0
2,2,0.48,0.57,44,0
2,2,0.12,0.83,45,1
2,2,0.46,0.73,46,0
2,2,0.21,0.8,47,0
2,2,0.4,0.46,48,0
2,1,0.5,0.47,49,0
2,2,0.33,0.22,50,1
2,1,0.32,0.33,51,0
2,2,0.07000000000000001,0.15,52,1
2,2,0.43,0.39,53,0
2,2,0.3,0.4,54,1
2,2,0.3,0.4,55,0
2,2,0.55,0.14,56,0
1,2,0.68,0.42,1,0
1,2,0.9,0.37,2,1
1,1,0.9399999999999999,0.45,3,0
1,2,0.71,0.42,4,1
1,1,0.78,0.88,5,0
1,1,0.68,0.47,6,0
1,2,0.7,0.62,7,1
1,1,0.62,0.6,8,0
1,2,0.8100000000000001,0.62,9,0
1,2,0.32,0.52,10,0
1,1,0.76,0.42,11,0
1,1,0.77,0.49,12,1
1,1,0.43,0.12,13,0
1,2,0.62,0.42,14,1
1,1,0.21,0.31,15,0
1,2,0.41,0.22,16,0
1,2,0.21,0.44,17,1
1,2,0.14,0.92,18,0
1,2,0.04,0.78,19,0
1,2,0.01,0.5,20,0
1,1,0.3,0.73,21,0
1,2,0.4,0.41,22,0
1,1,0.14,0.46,23,0
1,2,0.18,0.67,24,0
1,2,0.42,0.47,25,1
1,2,0.04,0.83,26,0
1,1,0.48,0.68,27,1
1,2,0.54,0.66,28,0
1,2,0.59,0.59,29,1
1,2,0.39,0.86,30,0
1,2,0.28,0.41,31,0
1,1,0.39,0.85,32,0
1,1,0.45,0.62,33,0
1,2,0.85,0.71,34,0
1,2,0.48,0.45,35,0
1,1,0.68,0.36,36,0
1,1,0.46,0.22,37,0
1,1,0.6,0.88,38,0
1,1,0.63,0.36,39,0
1,2,0.97,0.67,40,0
1,2,0.49,0.7,41,0
1,2,0.6,0.5600000000000001,42,0
1,2,0.87,0.61,43,1
1,2,0.82,0.45,44,0
1,1,0.41,0.15,45,0
1,2,0.8,0.26,46,0
1,1,0.41,0.21,47,1
1,1,0.52,0.12,48,0
1,1,0.25,0.51,49,0
1,2,0.14,0.26,50,0
1,1,0.31,0.24,51,1
1,2,0.09,0.22,52,0
1,2,0.48,0.68,53,1
1,2,0.53,0.1,54,0
1,1,0.49,0.45,55,0
1,1,0.55,0.41,56,1
2,2,0.65,0.83,1,1
2,2,0.89,0.72,2,0
2,1,0.4,0.65,3,0
2,2,0.48,0.91,4,0
2,2,0.8100000000000001,0.88,5,0
2,1,0.9,0.67,6,0
2,1,0.6899999999999999,0.51,7,0
2,2,0.46,0.75,8,1
2,2,0.66,0.72,9,0
2,1,0.73,0.2,10,0
2,1,0.73,0.49,11,0
2,1,0.21,0.58,12,1
2,2,0.8100000000000001,0.2,13,0
2,1,0.91,0.16,14,0
2,2,0.4,0.22,15,1
2,1,0.53,0.16,16,0
2,2,0.79,0.47,17,1
2,1,0.78,0.37,18,0
2,1,0.52,0.16,19,0
2,1,0.6899999999999999,0.25,20,0
2,1,0.3,0.2,21,0
2,2,0.39,0.36,22,0
2,2,0.19,0.49,23,0
2,2,0.27,0.65,24,1
2,2,0.15,0.31,25,0
2,2,0.27,0.48,26,0
2,2,0.11,0.44,27,0
2,2,0.24,0.77,28,1
2,2,0.59,0.5,29,0
2,1,0.18,0.48,30,0
2,2,0.26,0.77,31,1
2,2,0.26,0.76,32,0
2,2,0.26,0.59,33,0
2,2,0.36,0.75,34,0
2,2,0.17,0.9,35,0
2,2,0.45,0.74,36,0
2,2,0.25,0.34,37,0
2,1,0.53,0.65,38,1
2,2,0.16,0.47,39,0
2,2,0.3,0.65,40,1
2,2,0.82,0.6,41,0
2,1,0.45,0.82,42,0
2,2,0.71,0.51,43,1
2,1,0.43,0.82,44,0
2,2,0.54,0.85,45,0
2,2,0.71,0.85,46,0
2,1,0.48,0.42,47,0
2,2,0.57,0.44,48,1
2,1,0.74,0.68,49,0
2,1,0.34,0.35,50,0
2,1,0.5,0.16,51,1
2,1,0.16,0.29,52,0
2,2,0.43,0.28,53,0
2,1,0.3,0.4,54,0
2,1,0.36,0.08,55,1
2,1,0.54,0.34,56,0
1,1,0.41,0.67,1,0
1,2,0.44,0.5600000000000001,2,0
1,2,0.38,0.8100000000000001,3,0
1,1,0.63,0.57,4,1
1,2,0.5,0.88,5,0
1,2,0.9,0.9,6,0
1,2,0.57,0.63,7,1
1,2,0.66,0.62,8,0
1,1,0.75,0.48,9,1
1,1,0.73,0.43,10,0
1,1,0.37,0.61,11,0
1,2,0.6,0.24,12,0
1,1,0.59,0.21,13,0
1,1,0.63,0.66,14,0
1,1,0.61,0.42,15,0
1,1,0.4,0.25,16,1
1,2,0.5600000000000001,0.14,17,0
1,1,0.5,0.34,18,0
1,1,0.62,0.03,19,0
1,2,0.34,0.15,20,1
1,1,0.72,0.57,21,0
1,1,0.47,0.38,22,0
1,2,0.42,0.36,23,1
1,2,0.35,0.78,24,0
1,2,0.16,0.31,25,0
1,1,0.52,0.17,26,0
1,1,0.09,0.29,27,1
1,2,0.05,0.71,28,0
1,1,0.31,0.7,29,1
1,2,0.65,0.6899999999999999,30,0
1,2,0.1,0.43,31,1
1,1,0.25,0.92,32,0
1,2,0.76,0.57,33,0
1,2,0.34,0.58,34,0
1,2,0.22,0.63,35,0
1,1,0.17,0.85,36,0
1,2,0.38,0.83,37,0
1,2,0.28,0.76,38,0
1,2,0.49,0.7,39,1
1,2,0.75,0.45,40,0
