2,1,0.73,0.35,1,0
2,1,0.5,0.65,2,0
2,1,0.63,0.62,3,1
2,1,0.75,0.88,4,0
2,2,0.63,0.92,5,0
2,2,0.5,0.57,6,1
2,2,0.89,0.44,7,0
2,1,0.78,0.58,8,0
2,1,0.78,0.57,9,0
2,2,0.84,0.83,10,1
2,1,0.6899999999999999,0.83,11,0
2,2,0.32,0.84,12,0
2,2,0.28,0.66,13,0
2,1,0.53,0.6899999999999999,14,1
2,2,0.51,0.95,15,0
2,2,0.66,0.8100000000000001,16,0
2,2,0.23,0.3,17,1
2,2,0.5,0.43,18,0
2,2,0.49,0.28,19,0
2,1,0.27,0.66,20,1
2,2,0.3,0.32,21,0
2,2,0.3,0.23,22,0
2,2,0.31,0.15,23,1
2,1,0.34,0.32,24,0
2,1,0.14,0.51,25,0
2,2,0.34,0.53,26,0
2,2,0.11,0.63,27,0
2,1,0.33,0.24,28,1
2,1,0.24,0.5,29,0
2,2,0.42,0.88,30,0
2,2,0.31,0.78,31,0
2,2,0.46,0.8100000000000001,32,0
2,2,0.5,0.55,33,1
2,2,0.4,0.84,34,0
2,2,0.83,0.58,35,0
2,2,0.68,0.08,36,1
2,1,0.48,0.2,37,0
2,1,0.67,0.44,38,0
2,1,0.83,0.26,39,0
2,1,0.66,0.3,40,0
2,2,0.96,0.5600000000000001,41,1
2,1,0.21,0.26,42,0
2,1,0.57,0.4,43,0
2,1,0.95,0.06,44,0
2,1,0.5,0.48,45,0
2,1,0.77,0.3,46,0
2,2,0.57,0.34,47,1
2,1,0.82,0.1,48,0
2,1,0.86,0.27,49,0
2,1,0.27,0.38,50,0
2,1,0.59,0.36,51,0
2,1,0.38,0.66,52,1
2,2,0.54,0.53,53,0
2,2,0.22,0.13,54,0
2,1,0.07000000000000001,0.55,55,1
2,2,0.12,0.17,56,0
1,2,0.58,0.6,1,0
1,2,0.84,0.73,2,0
1,2,0.77,0.7,3,1
1,2,0.93,0.7,4,0
1,2,0.78,0.91,5,1
1,2,0.3,0.93,6,0
1,2,0.48,0.93,7,0
1,2,0.61,0.57,8,1
1,2,0.83,0.29,9,0
1,1,0.96,0.39,10,1
1,1,0.88,0.44,11,0
1,1,0.36,0.61,12,0
1,1,0.61,0.1,13,0
1,1,0.07000000000000001,0.24,14,0
1,2,0.46,0.45,15,0
1,2,0.27,0.43,16,0
1,2,0.52,0.28,17,0
1,1,0.62,0.2,18,1
1,1,0.5,0.52,19,0
1,1,0.34,0.21,20,0
1,1,0.35,0.32,21,0
1,1,0.58,0.35,22,1
1,1,0.45,0.47,23,0
1,1,0.17,0.53,24,0
1,2,0.37,0.6,25,0
1,1,0.31,0.88,26,1
1,2,0.58,0.74,27,0
1,2,0.49,0.53,28,0
1,2,0.2,0.79,29,1
1,2,0.77,0.6899999999999999,30,0
1,2,0.52,0.72,31,0
1,2,0.38,0.37,32,1
1,2,0.27,0.75,33,0
1,2,0.65,0.85,34,0
1,1,0.73,0.61,35,1
1,1,0.78,0.06,36,0
1,1,0.76,0.28,37,1
1,1,0.97,0.08,38,0
1,1,0.71,0.4,39,0
1,1,0.73,0.54,40,0
1,1,0.68,0.45,41,0
1,1,0.51,0.11,42,0
1,1,0.52,0.19,43,0
1,1,0.44,0.28,44,0
1,2,0.54,0.45,45,0
1,2,0.32,0.28,46,0
1,1,0.5600000000000001,0.49,47,0
1,2,0.15,0.53,48,1
1,1,0.54,0.11,49,0
1,2,0.31,0.33,50,1
1,1,0.16,0.1,51,0
1,2,0.46,0.65,52,0
1,2,0.1,0.47,53,0
1,2,0.55,0.64,54,0
1,2,0.37,0.35,55,0
1,2,0.27,0.39,56,1
2,2,0.53,0.59,1,0
2,2,0.47,0.51,2,0
2,2,0.41,0.51,3,1
2,2,0.65,0.77,4,0
2,2,0.67,0.89,5,1
2,2,0.8,0.97,6,0
2,2,0.44,0.62,7,0
2,2,0.5600000000000001,0.88,8,0
2,2,0.32,0.32,9,0
2,1,0.75,0.63,10,1
2,1,0.08,0.58,11,0
2,2,0.16,0.74,12,1
2,2,0.26,0.68,13,0
2,2,0.18,0.54,14,0
2,2,0.11,0.6,15,0
2,2,0.21,0.47,16,0
2,2,0.54,0.53,17,1
2,2,0.3,0.52,18,0
2,2,0.21,0.7,19,0
2,2,0.57,0.75,20,0
2,2,0.21,0.26,21,0
2,2,0.59,0.24,22,0
2,1,0.1,0.21,23,1
2,2,0.24,0.61,24,0
2,2,0.34,0.15,25,0
2,2,0.4,0.35,26,1
2,1,0.8100000000000001,0.28,27,0
2,1,0.64,0.63,28,0
2,1,0.61,0.34,29,0
2,1,0.88,0.48,30,0
2,1,0.74,0.37,31,0
2,2,0.78,0.17,32,1
2,1,0.48,0.31,33,0
2,1,0.42,0.66,34,1
2,2,0.84,0.47,35,0
2,2,0.47,0.36,36,1
2,1,0.91,0.53,37,0
2,1,0.75,0.37,38,0
2,1,0.98,0.47,39,0
2,1,0.66,0.27,40,0
2,1,0.9,0.66,41,0
2,1,0.49,0.87,42,0
2,1,0.26,0.82,43,0
2,2,0.15,0.79,44,0
2,1,0.48,0.59,45,1
2,2,0.78,0.53,46,0
2,1,0.84,0.52,47,1
2,1,0.29,0.28,48,0
2,1,0.23,0.39,49,0
2,2,0.33,0.68,50,0
2,2,0.43,0.19,51,0
2,2,0.46,0.21,52,1
2,1,0.21,0.5600000000000001,53,0
2,2,0.33,0.3,54,0
2,2,0.59,0.4,55,1
2,1,0.29,0.48,56,0
1,2,0.76,0.63,1,0
1,2,0.31,0.61,2,1
1,2,0.66,0.8,3,0
1,2,0.45,0.63,4,1
1,2,0.33,0.6899999999999999,5,0
1,2,0.49,0.61,6,0
1,1,0.97,0.41,7,1
1,1,0.9,0.74,8,0
1,1,0.98,0.98,9,0
1,1,0.73,0.7,10,0
1,1,0.46,0.66,11,1
1,1,0.85,0.57,12,0
1,1,0.27,0.63,13,1
1,2,0.5,0.62,14,0
1,1,0.38,0.76,15,1
1,2,0.26,0.88,16,0
1,2,0.45,0.83,17,0
1,2,0.23,0.65,18,0
1,2,0.07000000000000001,0.34,19,0
1,1,0.68,0.89,20,0
1,1,0.28,0.38,21,1
1,2,0.07000000000000001,0.5600000000000001,22,0
1,2,0.1,0.34,23,0
1,1,0.25,0.83,24,0
1,2,0.15,0.5,25,1
1,2,0.22,0.73,26,0
1,2,0.12,0.45,27,0
1,2,0.24,0.4,28,1
1,1,0.41,0.65,29,0
1,1,0.34,0.5,30,0
1,2,0.47,0.4,31,0
1,2,0.68,0.3,32,1
1,1,0.87,0.09,33,0
